date,jobcountry,indeed_job_postings_index,variable,display_name
2020-04-14,US,48.52,new postings,Mechanical Engineering
2020-04-15,US,48.64,new postings,Mechanical Engineering
2020-04-15,US,72.75,total postings,Mechanical Engineering
2020-04-16,US,72.48,total postings,Mechanical Engineering
2020-04-16,US,48.51,new postings,Mechanical Engineering
2020-04-17,US,47.54,new postings,Mechanical Engineering
2020-04-17,US,72.12,total postings,Mechanical Engineering
2020-04-18,US,71.61,total postings,Mechanical Engineering
2020-04-18,US,46.55,new postings,Mechanical Engineering
2020-04-19,US,45.56,new postings,Mechanical Engineering
2020-04-19,US,71.17,total postings,Mechanical Engineering
2020-04-20,US,45.15,new postings,Mechanical Engineering
2020-04-20,US,70.81,total postings,Mechanical Engineering
2020-04-21,US,70.59,total postings,Mechanical Engineering
2020-04-21,US,45.99,new postings,Mechanical Engineering
2020-04-22,US,47.46,new postings,Mechanical Engineering
2020-04-22,US,70.33,total postings,Mechanical Engineering
2020-04-23,US,70.08,total postings,Mechanical Engineering
2020-04-23,US,49.11,new postings,Mechanical Engineering
2020-04-24,US,50.44,new postings,Mechanical Engineering
2020-04-24,US,69.76,total postings,Mechanical Engineering
2020-04-25,US,51.29,new postings,Mechanical Engineering
2020-04-25,US,69.61,total postings,Mechanical Engineering
2020-04-26,US,52.56,new postings,Mechanical Engineering
2020-04-26,US,69.48,total postings,Mechanical Engineering
2020-04-27,US,69.25,total postings,Mechanical Engineering
2020-04-27,US,53.35,new postings,Mechanical Engineering
2020-04-28,US,53.31,new postings,Mechanical Engineering
2020-04-28,US,68.86,total postings,Mechanical Engineering
2020-04-29,US,52.7,new postings,Mechanical Engineering
2020-04-29,US,68.63,total postings,Mechanical Engineering
2020-04-30,US,52.19,new postings,Mechanical Engineering
2020-04-30,US,68.44,total postings,Mechanical Engineering
2020-05-01,US,68.27,total postings,Mechanical Engineering
2020-05-01,US,51.88,new postings,Mechanical Engineering
2020-05-02,US,51.53,new postings,Mechanical Engineering
2020-05-02,US,67.95,total postings,Mechanical Engineering
2020-05-03,US,67.61,total postings,Mechanical Engineering
2020-05-03,US,50.73,new postings,Mechanical Engineering
2020-05-04,US,49.78,new postings,Mechanical Engineering
2020-05-04,US,67.36,total postings,Mechanical Engineering
2020-05-05,US,67.24,total postings,Mechanical Engineering
2020-05-05,US,49.61,new postings,Mechanical Engineering
2020-05-06,US,67.1,total postings,Mechanical Engineering
2020-05-06,US,49.67,new postings,Mechanical Engineering
2020-05-07,US,66.95,total postings,Mechanical Engineering
2020-05-07,US,49.62,new postings,Mechanical Engineering
2020-05-08,US,49.52,new postings,Mechanical Engineering
2020-05-08,US,66.81,total postings,Mechanical Engineering
2020-05-09,US,66.71,total postings,Mechanical Engineering
2020-05-09,US,49.49,new postings,Mechanical Engineering
2020-05-10,US,49.67,new postings,Mechanical Engineering
2020-05-10,US,66.63,total postings,Mechanical Engineering
2020-05-11,US,66.43,total postings,Mechanical Engineering
2020-05-11,US,50.25,new postings,Mechanical Engineering
2020-05-12,US,66.16,total postings,Mechanical Engineering
2020-05-12,US,49.95,new postings,Mechanical Engineering
2020-05-13,US,50.02,new postings,Mechanical Engineering
2020-05-13,US,65.58,total postings,Mechanical Engineering
2020-05-14,US,65.16,total postings,Mechanical Engineering
2020-05-14,US,50.51,new postings,Mechanical Engineering
2020-05-15,US,50.82,new postings,Mechanical Engineering
2020-05-15,US,64.98,total postings,Mechanical Engineering
2020-05-16,US,51.19,new postings,Mechanical Engineering
2020-05-16,US,64.65,total postings,Mechanical Engineering
