date,jobcountry,indeed_job_postings_index,variable,display_name
2020-05-09,US,50.81,total postings,Logistic Support
2020-05-10,US,51.23,total postings,Logistic Support
2020-05-10,US,46.64,new postings,Logistic Support
2020-05-11,US,47.38,new postings,Logistic Support
2020-05-11,US,51.58,total postings,Logistic Support
2020-05-12,US,51.65,total postings,Logistic Support
2020-05-12,US,48.44,new postings,Logistic Support
2020-05-13,US,48.23,new postings,Logistic Support
2020-05-13,US,51.3,total postings,Logistic Support
2020-05-14,US,51.06,total postings,Logistic Support
2020-05-14,US,48.06,new postings,Logistic Support
2020-05-15,US,49.43,new postings,Logistic Support
2020-05-15,US,51.24,total postings,Logistic Support
2020-05-16,US,51.16,total postings,Logistic Support
2020-05-16,US,48.53,new postings,Logistic Support
2020-05-17,US,51.05,total postings,Logistic Support
2020-05-17,US,47.92,new postings,Logistic Support
2020-05-18,US,48.1,new postings,Logistic Support
2020-05-18,US,50.82,total postings,Logistic Support
2020-05-19,US,50.74,total postings,Logistic Support
2020-05-19,US,48.22,new postings,Logistic Support
2020-05-20,US,49.94,new postings,Logistic Support
2020-05-20,US,50.98,total postings,Logistic Support
2020-05-21,US,51.97,new postings,Logistic Support
2020-05-21,US,51.06,total postings,Logistic Support
2020-05-22,US,53.72,new postings,Logistic Support
2020-05-22,US,51.02,total postings,Logistic Support
2020-05-23,US,57.11,new postings,Logistic Support
2020-05-23,US,51.35,total postings,Logistic Support
2020-05-24,US,51.47,total postings,Logistic Support
2020-05-24,US,59.73,new postings,Logistic Support
2020-05-25,US,51.27,total postings,Logistic Support
2020-05-25,US,62.37,new postings,Logistic Support
2020-05-26,US,51.29,total postings,Logistic Support
2020-05-26,US,64.23,new postings,Logistic Support
2020-05-27,US,64.49,new postings,Logistic Support
2020-05-27,US,51.11,total postings,Logistic Support
2020-05-28,US,65.43,new postings,Logistic Support
2020-05-28,US,51.03,total postings,Logistic Support
2020-05-29,US,50.91,total postings,Logistic Support
2020-05-29,US,67.06,new postings,Logistic Support
2020-05-30,US,50.85,total postings,Logistic Support
2020-05-30,US,67.82,new postings,Logistic Support
2020-05-31,US,50.66,total postings,Logistic Support
2020-05-31,US,70.41,new postings,Logistic Support
2020-06-01,US,70.84,new postings,Logistic Support
2020-06-01,US,50.86,total postings,Logistic Support
2020-06-02,US,50.86,total postings,Logistic Support
2020-06-02,US,72.14,new postings,Logistic Support
2020-06-03,US,74.57,new postings,Logistic Support
2020-06-03,US,51.13,total postings,Logistic Support
2020-06-04,US,74.76,new postings,Logistic Support
2020-06-04,US,51.85,total postings,Logistic Support
2020-06-05,US,52.51,total postings,Logistic Support
2020-06-05,US,73.07,new postings,Logistic Support
2020-06-06,US,52.81,total postings,Logistic Support
2020-06-06,US,69.96,new postings,Logistic Support
2020-06-07,US,53.27,total postings,Logistic Support
2020-06-07,US,62.81,new postings,Logistic Support
2020-06-08,US,53.68,total postings,Logistic Support
2020-06-08,US,57.42,new postings,Logistic Support
2020-06-09,US,54.07,total postings,Logistic Support
2020-06-09,US,53.44,new postings,Logistic Support
2020-06-10,US,54.4,total postings,Logistic Support
2020-06-10,US,51.3,new postings,Logistic Support
2020-06-11,US,54.47,total postings,Logistic Support
2020-06-11,US,51.54,new postings,Logistic Support
2020-06-12,US,53.32,new postings,Logistic Support
2020-06-12,US,54.44,total postings,Logistic Support
2020-06-13,US,54.58,total postings,Logistic Support
2020-06-13,US,56.28,new postings,Logistic Support
2020-06-14,US,62.06,new postings,Logistic Support
2020-06-14,US,54.81,total postings,Logistic Support
2020-06-15,US,68.59,new postings,Logistic Support
2020-06-15,US,55.17,total postings,Logistic Support
2020-06-16,US,55.61,total postings,Logistic Support
2020-06-16,US,73.37,new postings,Logistic Support
2020-06-17,US,76.43,new postings,Logistic Support
2020-06-17,US,56.27,total postings,Logistic Support
2020-06-18,US,78.81,new postings,Logistic Support
2020-06-18,US,56.93,total postings,Logistic Support
2020-06-19,US,57.51,total postings,Logistic Support
2020-06-19,US,80.32,new postings,Logistic Support
2020-06-20,US,81.32,new postings,Logistic Support
2020-06-20,US,58.01,total postings,Logistic Support
2020-06-21,US,58.55,total postings,Logistic Support
2020-06-21,US,82.28,new postings,Logistic Support
2020-06-22,US,58.96,total postings,Logistic Support
2020-06-22,US,83.04,new postings,Logistic Support
2020-06-23,US,59.08,total postings,Logistic Support
2020-06-23,US,82.5,new postings,Logistic Support
2020-06-24,US,81.91,new postings,Logistic Support
2020-06-24,US,59.17,total postings,Logistic Support
2020-06-25,US,59.34,total postings,Logistic Support
2020-06-25,US,81.26,new postings,Logistic Support
2020-06-26,US,81.04,new postings,Logistic Support
2020-06-26,US,59.49,total postings,Logistic Support
2020-06-27,US,59.82,total postings,Logistic Support
2020-06-27,US,81.23,new postings,Logistic Support
2020-06-28,US,80.68,new postings,Logistic Support
2020-06-28,US,59.94,total postings,Logistic Support
2020-06-29,US,79.13,new postings,Logistic Support
2020-06-29,US,59.96,total postings,Logistic Support
2020-06-30,US,78.4,new postings,Logistic Support
2020-06-30,US,60.28,total postings,Logistic Support
2020-07-01,US,60.59,total postings,Logistic Support
2020-07-01,US,76.86,new postings,Logistic Support
2020-07-02,US,75.32,new postings,Logistic Support
2020-07-02,US,60.47,total postings,Logistic Support
2020-07-03,US,60.42,total postings,Logistic Support
2020-07-03,US,73.31,new postings,Logistic Support
2020-07-04,US,60.33,total postings,Logistic Support
2020-07-04,US,70.6,new postings,Logistic Support
2020-07-05,US,70.8,new postings,Logistic Support
2020-07-05,US,60.27,total postings,Logistic Support
2020-07-06,US,72.71,new postings,Logistic Support
2020-07-06,US,60.34,total postings,Logistic Support
2020-07-07,US,75.04,new postings,Logistic Support
2020-07-07,US,60.46,total postings,Logistic Support
2020-07-08,US,60.67,total postings,Logistic Support
2020-07-08,US,78.11,new postings,Logistic Support
2020-07-09,US,81.73,new postings,Logistic Support
2020-07-09,US,61.16,total postings,Logistic Support
2020-07-10,US,61.81,total postings,Logistic Support
2020-07-10,US,85.79,new postings,Logistic Support
2020-07-11,US,91.04,new postings,Logistic Support
2020-07-11,US,62.33,total postings,Logistic Support
2020-07-12,US,62.92,total postings,Logistic Support
2020-07-12,US,92.4,new postings,Logistic Support
2020-07-13,US,91.61,new postings,Logistic Support
2020-07-13,US,63.4,total postings,Logistic Support
2020-07-14,US,63.89,total postings,Logistic Support
2020-07-14,US,91.35,new postings,Logistic Support
2020-07-15,US,90.88,new postings,Logistic Support
2020-07-15,US,64.2,total postings,Logistic Support
2020-07-16,US,64.41,total postings,Logistic Support
2020-07-16,US,89.48,new postings,Logistic Support
2020-07-17,US,64.6,total postings,Logistic Support
2020-07-17,US,87.51,new postings,Logistic Support
2020-07-18,US,84.73,new postings,Logistic Support
2020-07-18,US,64.67,total postings,Logistic Support
2020-07-19,US,84,new postings,Logistic Support
2020-07-19,US,64.88,total postings,Logistic Support
2020-07-20,US,84.2,new postings,Logistic Support
2020-07-20,US,65.16,total postings,Logistic Support
2020-07-21,US,84.11,new postings,Logistic Support
2020-07-21,US,65.31,total postings,Logistic Support
2020-07-22,US,84.31,new postings,Logistic Support
2020-07-22,US,65.68,total postings,Logistic Support
2020-07-23,US,66.13,total postings,Logistic Support
2020-07-23,US,84.87,new postings,Logistic Support
2020-07-24,US,66.48,total postings,Logistic Support
2020-07-24,US,86.38,new postings,Logistic Support
2020-07-25,US,88.14,new postings,Logistic Support
2020-07-25,US,66.95,total postings,Logistic Support
2020-07-26,US,89.68,new postings,Logistic Support
2020-07-26,US,67.39,total postings,Logistic Support
2020-07-27,US,67.75,total postings,Logistic Support
2020-07-27,US,91.19,new postings,Logistic Support
2020-07-28,US,92.45,new postings,Logistic Support
2020-07-28,US,68.18,total postings,Logistic Support
2020-07-29,US,68.38,total postings,Logistic Support
2020-07-29,US,92.83,new postings,Logistic Support
2020-07-30,US,92.96,new postings,Logistic Support
2020-07-30,US,68.41,total postings,Logistic Support
2020-07-31,US,68.51,total postings,Logistic Support
2020-07-31,US,91.93,new postings,Logistic Support
2020-08-01,US,92.31,new postings,Logistic Support
2020-08-01,US,69.17,total postings,Logistic Support
2020-08-02,US,91.78,new postings,Logistic Support
2020-08-02,US,69.62,total postings,Logistic Support
